I2LT	Type D
0x00000000000000000000000001000000010000000B04000000000000	I2Languages_GeoEvents
0x000000000000000001000000
MainText	2679
"Ambush/EXPSITE_02_TEXT_GENERAL_0"	"0x00000000"	"[null]"	"10"	"After several hours of exploration, nothing useful was found."	"[null]"	"[null]"	"经过几个小时的探索，没有发现任何有用的东西。"	"Après quelques heures d'exploration, rien d'utile n'a été découvert."	"Tras varias horas de exploración, no se ha encontrado nada útil."	"Dopo molte ore di esplorazione non abbiamo trovato nulla di utile."	"Nach stundenlangen Erkundungen wurde nichts Nützliches entdeckt."	"После нескольких часов исследований ничего существенного не было найдено."	"Po kilku godzinach poszukiwań nie udało się nam znaleźć nic przydatnego."	"10"	"0x000000000000000000000000"	"EXPSITE_02_TEXT_GENERAL_0"	"0x00000000"
"Progression/PROG_AN2_MISS_TITLE"	"0x00000000"	"[null]"	"10"	"The Second Initiation"	"[null]"	"[null]"	"二次传教"	"La deuxième initiation"	"La segunda iniciación"	"La seconda iniziazione"	"Die zweite Initiation"	"Второе посвящение"	"Druga inicjacja"	"10"	"0x000000000000000000000000"	"PROG_AN2_MISS_TITLE"	"0x00000000"
"Progression/PROG_AN2_TEXT_GENERAL_0"	"0x00000000"	"[null]"	"10"	"MESSAGE[LF]FROM: Keeper of the Threshold (Anu)[LF]TO: Phoenix Project[LF][LF]Blessed are those who seek transformation! But to seek alone is not enough, neither is to speak; for these were the ways of the false gods of old, who drowned in the flood that Anu commanded. To be initiated further into the sacred teachings of the Exalted, you must show that you will act on behalf of humanity - not merely the humanity that was, but the humanity that will be."	"[null]"	"[null]"	"消息[LF]来自：殿门守护者（安努门徒）[LF]接收：凤凰计划[LF][LF]保佑那些寻求转变的人！但光是寻求还远远不够，光是嘴上说说也不足为以，因为这些做法是古时的伪神之道，他们全都在安努号令的洪水中溺毙而亡。为了更加深入地了解圣尊的神圣教导，你们必须表明你们将代表人类行事 - 不仅仅是过去的人类，更是未来的人类。"	"MESSAGE[LF]DE : Gardien du Seuil (Anu)[LF]À : Projet Phoenix[LF][LF]Bénis sont ceux qui cherchent la transformation ! Mais la chercher seul ne suffit pas, tout comme parler ; car celles-ci étaient les habitudes des faux dieux de jadis, qui se sont noyés dans le Déluge qu'Anu a commandé. Pour une initiation plus profonde aux enseignements sacrés de l'Exaltée, vous devez prouver que vous agirez au nom de l'humanité, pas simplement de l'humanité qui fut, mais aussi de l'humanité qui sera."	"MENSAJE[LF]DE: Guardián del Umbral (Anu)[LF]PARA: Proyecto Fénix[LF][LF]¡Alabados sean quienes buscan la transformación! Pero no basta con buscar; tampoco basta con hablar. Ese era el camino de los falsos dioses antiguos, que se ahogaron en la inundación provocada por Anu. Si deseáis adentraros más en la iniciación a las sagradas enseñanzas de la Glorificada, debéis demostrar que estáis dispuestos a actuar en nombre de la humanidad. Y no solo de la humanidad pasada, sino también de la futura."	"MESSAGGIO[LF]DA: Guardiano della Soglia (Anu)[LF]A: Progetto Phoenix[LF][LF]Beati siano coloro che anelano la trasformazione! Ma la ricerca fine a se stessa non è sufficiente, così come non lo sono le parole, poiché questi erano i precetti dei falsi dei del passato, annegati nel diluvio inviato da Anu. Per affrontare un'ulteriore iniziazione ai sacri insegnamenti della Suprema, dovrete dimostrare di agire in nome dell'umanità che sarà e non dell'umanità che era."	"NACHRICHT[LF]VON: Hüter der Schwelle (Anu)[LF]AN: Phoenix-Projekt[LF][LF]Selig sind die, die Verwandlung suchen! Aber mit der Suche allein ist es nicht getan, auch nicht mit Reden - denn dies waren die Wege der alten falschen Götter, die in der von Anu heraufbeschworenen Flut ertranken. Um weiter in die heiligen Lehren der Erhabenen eingeweiht zu werden, müsst ihr zeigen, dass ihr im Namen der Menschheit handeln werdet  - nicht nur für die Menschheit, die einst war, sondern auch für die Menschheit, die sein wird."	"СООБЩЕНИЕ[LF]ОТПРАВИТЕЛЬ: Хранитель Врат (Ану)[LF]ПОЛУЧАТЕЛЬ: Проект Феникс[LF][LF]Блаженны те, кто ищут преображения! Однако искать, как и говорить, недостаточно; таковы были пути ложных богов древности, которые утонули в потопе, наведенном Ану. Чтобы посвятиться в священные учения Возвышенной, вы должны доказать, что будете действовать от имени человечества — не того, которое прошло, а того, которое грядет."	"WIADOMOŚĆ[LF]OD: Opiekun Progu (Akolici Anu)[LF]DO: Projekt Phoenix[LF][LF]Błogosławieni ci, którzy dążą do przemiany! Ale samo dążenie nie wystarczy, podobnie jak słowa. To były ścieżki fałszywego boga z dawnych czasów, które przepadły w powodzi wywołanej przez Anu. Aby zyskać możliwość poznania dalszych nauk Wywyższonej, musicie pokazać, że będziecie działać na rzecz ludzkości — nie tylko tej dawnej, lecz także takiej, jaką ma się stać."	"10"	"0x000000000000000000000000"	"PROG_AN2_TEXT_GENERAL_0"	"0x00000000"
"Progression/PROG_AN2_TEXT_GENERAL_1"	"0x00000000"	"[null]"	"10"	"MESSAGE[LF]FROM: Keeper of the Threshold (Anu)[LF]TO: Phoenix Project[LF][LF]There are some who still cling to the sins of the old world; even now they are consumed by greed, thinking that if they hoard enough, they will survive the coming changes. These brigands have attacked many of our havens, and those of others also. Let the judgement of the Dead God fall upon them.[LF]"	"[null]"	"[null]"	"消息[LF]来自：殿门守护者（安努门徒）[LF]接收：凤凰计划[LF][LF]有些人仍然固守旧世界的罪恶，即使是现在，他们也被贪婪所迷惑，认为只要囤积足够的资源，就能在未来的改变中生存下来。这些强盗不仅袭击了我们的避难所，还攻击了许多其他的避难所。让死亡之神的审判降临其身。[LF]"	"MESSAGE[LF]DE : Gardien du Seuil (Anu)[LF]À : Projet Phoenix[LF][LF]Il y en a qui s'accrochent encore aux péchés de l'ancien monde ; même à présent, ils sont consumés par l'avidité, ils pensent que s'ils peuvent récolter assez, ils survivront aux changements à venir. Ces brigands ont attaqué plusieurs de nos refuges et d'autres factions, aussi. Que le jugement du Dieu défunt s'abatte sur eux."	"MENSAJE[LF]DE: Guardián del Umbral (Anu)[LF]PARA: Proyecto Fénix[LF][LF]Hay quien sigue aferrándose a los pecados del antiguo mundo. Incluso a día de hoy, siguen dejando que la codicia les consuma; creen que, si acumulan lo suficiente, lograrán sobrevivir a los cambios que se avecinan. Estos forajidos han atacado muchos refugios, tanto nuestros como ajenos. Que el Juicio del Dios Muerto caiga sobre ellos."	"MESSAGGIO[LF]DA: Guardiano della Soglia (Anu)[LF]A: Progetto Phoenix[LF][LF]Alcuni si aggrappano ancora ai peccati del vecchio mondo, consumati dall'avidità e convinti che l'accumulo possa permettere loro di sopravvivere al cambiamento imminente. Questi banditi hanno attaccato molti rifugi. anche appartenenti ad altre fazioni. Fate in modo che il giudizio del Dio morto ricada su di loro.[LF]"	"NACHRICHT[LF]VON: Hüter der Schwelle (Anu)[LF]AN: Phoenix-Projekt[LF][LF]Manch einer hält noch immer an den Sünden der alten Welt fest - schon jetzt werden sie von Gier verzehrt und denken, dass wenn sie nur genug horten, sie die kommenden Veränderungen schon überstehen werden. Diese Schurken haben viele unserer Zufluchten und auch diejenigen anderer Fraktionen angegriffen. Möge der Tote Gott über sie richten."	"СООБЩЕНИЕ[LF]ОТПРАВИТЕЛЬ: Хранитель Врат (Ану)[LF]ПОЛУЧАТЕЛЬ: Проект Феникс[LF][LF]Есть люди, которые все еще держатся за грехи старого мира; даже сейчас их поглощает жадность, они полагают, что, накопив достаточно, переживут предстоящие перемены. Эти разбойники напали на многие наши убежища, как и на убежища других. Пускай приговор Мертвого Бога обрушится на них."	"WIADOMOŚĆ[LF]OD: Opiekun Progu (Akolici Anu)[LF]DO: Projekt Phoenix[LF][LF]Są wśród nas ludzie, którzy nadal popełniają grzechy ze starego świata. Nawet teraz przepełnia ich chciwość, bo myślą, że jeśli zgromadzą wystarczająco dużo dóbr doczesnych, to przetrwają nadchodzące zmiany. Te szajki atakowały wiele naszych bastionów, a także bastiony innych frakcji. Niech spadnie na nich gniew Martwego Boga.[LF]"	"10"	"0x000000000000000000000000"	"PROG_AN2_TEXT_GENERAL_1"	"0x00000000"
"Progression/PROG_AN2_TITLE"	"0x00000000"	"[null]"	"10"	"The Second Initiation"	"[null]"	"[null]"	"二次传教"	"La deuxième initiation"	"La segunda iniciación"	"La seconda iniziazione"	"Die zweite Initiation"	"Второе посвящение"	"Druga inicjacja"	"10"	"0x000000000000000000000000"	"PROG_AN2_TITLE"	"0x00000000"
"Progression/PROG_AN2_WIN_CHOICE_0_OUTCOME_GENERAL"	"0x00000000"	"[null]"	"10"	"MESSAGE[LF]FROM: Keeper of the Threshold (Anu)[LF]TO: Phoenix Project[LF][LF]The Voiceless Hierophant shall judge you when the time is right."	"[null]"	"[null]"	"消息[LF]来自：殿门守护者（安努门徒）[LF]接收：凤凰计划[LF][LF]静默圣士将在适当的时候对你做出评判。"	"MESSAGE[LF]DE : Gardien du Seuil (Anu)[LF]À : Projet Phoenix[LF][LF]Le Hiérophante silencieux vous jugera lorsque le moment viendra."	"MENSAJE[LF]DE: Guardián del Umbral (Anu)[LF]PARA: Proyecto Fénix[LF][LF]El Hierofante Mudo os juzgará cuando llegue el momento."	"MESSAGGIO[LF]DA: Guardiano della Soglia (Anu)[LF]A: Progetto Phoenix[LF][LF]Al momento opportuno, sarete giudicati dallo Ierofante muto."	"NACHRICHT[LF]VON: Hüter der Schwelle (Anu)[LF]AN: Phoenix-Projekt[LF][LF]Der Stimmlose Hierophant wird sein Urteil über euch abgeben, wenn die Zeit gekommen ist."	"СООБЩЕНИЕ[LF]ОТПРАВИТЕЛЬ: Хранитель Врат (Ану)[LF]ПОЛУЧАТЕЛЬ: Проект Феникс[LF][LF]Безмолвный Иерофант рассудит вас, когда настанет час."	"WIADOMOŚĆ[LF]OD: Opiekun Progu (Akolici Anu)[LF]DO: Projekt Phoenix[LF][LF]Bezgłośny Papież was oceni, gdy nadejdzie właściwy czas."	"10"	"0x000000000000000000000000"	"PROG_AN2_WIN_CHOICE_0_OUTCOME_GENERAL"	"0x00000000"
"Progression/PROG_AN2_WIN_CHOICE_0_TEXT"	"0x00000000"	"[null]"	"10"	"Continue."	"[null]"	"[null]"	"继续。"	"Continuer."	"Continuar."	"CONTINUA"	"Weitermachen."	"Продолжить."	"Kontynuuj."	"10"	"0x000000000000000000000000"	"PROG_AN2_WIN_CHOICE_0_TEXT"	"0x00000000"
"Progression/PROG_AN2_WIN_TEXT_GENERAL_0"	"0x00000000"	"[null]"	"10"	"MESSAGE[LF]FROM: Keeper of the Threshold (Anu)[LF]TO: Phoenix Project[LF][LF]You have done well. The Exalted sends her thanks, and the Synod of Yearning will speak the names of your operatives at morning prayer. Do not feel ashamed of having killed your fellow humans, although you may pity them; for in clinging to the old, they doom the future."	"[null]"	"[null]"	"消息[LF]来自：殿门守护者（安努门徒）[LF]接收：凤凰计划[LF][LF]你们做得很好。圣尊表示感谢，向往教宗将在晨祷时念诵你们特工的名字。尽管你可能会感到惋惜，但不要因杀死了你的人类同胞而感到羞愧。他们执著于旧世界，未来早已被注定。"	"MESSAGE[LF]DE : Gardien du Seuil (Anu)[LF]À : Projet Phoenix[LF][LF]Vous avez fait du bon travail. L'Exaltée transmet sa gratitude et le Synode de l'appétence prononcera les noms de vos agents à la prière du matin. N'ayez pas honte d'avoir tué vos semblables, même si vous pouvez les plaindre, car en s'accrochant au passé, ils condamnent l'avenir."	"MENSAJE[LF]DE: Guardián del Umbral (Anu)[LF]PARA: Proyecto Fénix[LF][LF]Habéis obrado bien. La Glorificada envía su agradecimiento, y el Sínodo del Anhelo pronunciará los nombres de vuestros operativos durante los rezos matinales. No os avergoncéis de haber matado a otros humanos; sentid pena por ellos, ya que mantener los lazos con las viejas costumbres les estaba impidiendo avanzar hacia el futuro."	"MESSAGGIO[LF]DA: Guardiano della Soglia (Anu)[LF]A: Progetto Phoenix[LF][LF]Avete agito bene. La Suprema vi ringrazia e il Sinodo di Bramosia includerà i nomi dei vostri agenti nelle preghiere mattutine. Non provate vergogna per lo sterminio di compagni umani, ma compassione per loro: nell'aggrapparsi al passato, condannano il futuro."	"NACHRICHT[LF]VON: Hüter der Schwelle (Anu)[LF]AN: Phoenix-Projekt[LF][LF]Das habt ihr gut gemacht. Die Erhabene dankt euch, und die Synode der Sehnsucht wird die Namen eurer Soldaten in ihrem Morgengebet sprechen. Grämt euch nicht, eure Mitmenschen getötet zu haben, auch wenn ihr mit ihnen fühlt - denn wer an Altem festhält, entsagt der Zukunft."	"СООБЩЕНИЕ[LF]ОТПРАВИТЕЛЬ: Хранитель Врат (Ану)[LF]ПОЛУЧАТЕЛЬ: Проект Феникс[LF][LF]Вы отлично справились. Возвышенная выражает свою благодарность, а Синод Возжелания упомянет имена наших оперативников на утренней молитве. Не стыдитесь того, что убили людей, хотя и можете их пожалеть: ведь, цепляясь за старое, они обрекают будущее."	"WIADOMOŚĆ[LF]OD: Opiekun Progu (Akolici Anu)[LF]DO: Projekt Phoenix[LF][LF]Dobrze się sprawiliście. Wywyższona przekazuje swoje podziękowania, a Synod Pragnienia wspomni imiona Twoich operatorów w czasie porannej modlitwy. Nie wstydźcie się, że zabiliście innych ludzi, choć możecie ich żałować. Albowiem uporczywie obstając przy starym, przekreślają swoją przyszłość."	"10"	"0x000000000000000000000000"	"PROG_AN2_WIN_TEXT_GENERAL_0"	"0x00000000"
"Progression/PROG_AN2_WIN_TITLE"	"0x00000000"	"[null]"	"10"	"The Second Initiation"	"[null]"	"[null]"	"二次传教"	"La deuxième initiation"	"La segunda iniciación"	"La seconda iniziazione"	"Die zweite Initiation"	"Второе посвящение"	"Druga inicjacja"	"10"	"0x000000000000000000000000"	"PROG_AN2_WIN_TITLE"	"0x00000000"
"Progression/PROG_AN3_CHOICE_0_OUTCOME_GENERAL"	"0x00000000"	"[null]"	"10"	"MESSAGE[LF]FROM: Keeper of the Threshold (Anu)[LF]TO: Phoenix Project[LF][LF]The Voiceless Hierophant will be pleased; and you will gain new insights and come closer to the perfection of the body. May your journey to the Blind Legate continue."	"[null]"	"[null]"	"消息[LF]来自：殿门守护者（安努门徒）[LF]接收：凤凰计划[LF][LF]静默圣士十分满意。你将获得新的见解，向获得完美的肉体更近一步。愿你顺利见到盲目使节。"	"MESSAGE[LF]DE : Gardien du Seuil (Anu)[LF]À : Projet Phoenix[LF][LF]Le Hiérophante silencieux sera ravi, et vous acquerrez de nouvelles perspectives qui vous permettront de vous rapprocher de la perfection du corps. Que votre aventure vers le Légat aveugle continue."	"MENSAJE[LF]DE: Guardián del Umbral (Anu)[LF]PARA: Proyecto Fénix[LF][LF]Sin duda, complaceréis al Hierofante Mudo. Con vuestros actos habéis ganado nueva sabiduría y os habéis acercado un poco más a la perfección del cuerpo. Vuestro viaje hacia el Legado Ciego puede seguir adelante."	"MESSAGGIO[LF]DA: Guardiano della Soglia (Anu)[LF]A: Progetto Phoenix[LF][LF]Lo Ierofante muto ne sarà compiaciuto, mentre voi otterrete nuove conoscenze e vi potrete avvicinarvi alla perfezione del corpo. Che il vostro viaggio verso il Legato cieco possa continuare."	"NACHRICHT[LF]VON: Hüter der Schwelle (Anu)[LF]AN: Phoenix-Projekt[LF][LF]Der Stimmlose Hierophant wird zufrieden sein, und ihr werdet neue Erkenntnisse erlangen und der Vollkommenheit des Körpers näherrücken. Möget ihr auf eurem Weg zum Blinden Gesandten weitergehen."	"СООБЩЕНИЕ[LF]ОТПРАВИТЕЛЬ: Хранитель Врат (Ану)[LF]ПОЛУЧАТЕЛЬ: Проект Феникс[LF][LF]Безмолвный Иерофант будет доволен; вы получите новые знания и приблизитесь к совершенству тела. Пусть ваш путь к Слепому Легату продолжится."	"WIADOMOŚĆ[LF]OD: Opiekun Progu (Akolici Anu)[LF]DO: Projekt Phoenix[LF][LF]Bezgłośny Papież będzie usatysfakcjonowany, a Wy zyskacie dostęp do kolejnych szczebli wtajemniczenia i zbliżycie się do doskonałości ciała. Kontynuujcie swoją podróż ku Ślepemu Legatowi.Złóż ofiarę.Złóż ofiarę."	"10"	"0x000000000000000000000000"	"PROG_AN3_CHOICE_0_OUTCOME_GENERAL"	"0x00000000"
"Progression/PROG_AN3_CHOICE_0_TEXT"	"0x00000000"	"[null]"	"10"	"Make the sacrifice."	"[null]"	"[null]"	"做出牺牲。"	"Faire le sacrifice."	"Hacer el sacrificio."	"FAI IL SACRIFICIO"	"Das Opfer erbringen"	"Принести жертву."	"Złóż ofiarę."	"10"	"0x000000000000000000000000"	"PROG_AN3_CHOICE_0_TEXT"	"0x00000000"
"Progression/PROG_AN3_CHOICE_1_OUTCOME_GENERAL"	"0x00000000"	"[null]"	"10"	"MESSAGE[LF]FROM: Keeper of the Threshold (Anu)[LF]TO: Phoenix Project[LF][LF]Your faith is weak. But none are perfect, save for the Exalted. May you find your way back to the truth."	"[null]"	"[null]"	"消息[LF]来自：殿门守护者（安努门徒）[LF]接收：凤凰计划[LF][LF]你的信仰很脆弱。但世间万物除了圣尊之外，皆不完美。愿你找到回归真理的道路。"	"MESSAGE[LF]DE : Gardien du Seuil (Anu)[LF]À : Projet Phoenix[LF][LF]Votre foi est faible. Mais rien n'est parfait, à part l'Exaltée. Puissiez-vous retrouver la voie de la vérité."	"MENSAJE[LF]DE: Guardián del Umbral (Anu)[LF]PARA: Proyecto Fénix[LF][LF]Vuestra fe es débil, pero nadie es perfecto. Salvo la Glorificada, por supuesto. Deseo de corazón que encontréis el camino de vuelta a la verdad."	"MESSAGGIO[LF]DA: Guardiano della Soglia (Anu)[LF]A: Progetto Phoenix[LF][LF]La vostra fede è debole. Ma nessuno è perfetto, tranne la Suprema. Che possiate ritrovare la strada per la verità."	"NACHRICHT[LF]VON: Hüter der Schwelle (Anu)[LF]AN: Phoenix-Projekt[LF][LF]Euer Glaube ist schwach. Aber niemand ist vollkommen, außer die Erhabene. Möget ihr euren Weg zurück zur Wahrheit finden."	"СООБЩЕНИЕ[LF]ОТПРАВИТЕЛЬ: Хранитель Врат (Ану)[LF]ПОЛУЧАТЕЛЬ: Проект Феникс[LF][LF]Ваша вера слаба. Но никто не идеален, кроме Возвышенной. Да найдете вы обратный путь к истине."	"WIADOMOŚĆ[LF]OD: Opiekun Progu (Akolici Anu)[LF]DO: Projekt Phoenix[LF][LF]Wasza wiara jest słaba. Ale nikt nie jest doskonały z wyjątkiem Wywyższonej. Obyście odnaleźli drogę ku prawdzie."	"10"	"0x000000000000000000000000"	"PROG_AN3_CHOICE_1_OUTCOME_GENERAL"	"0x00000000"
"Progression/PROG_AN3_CHOICE_1_TEXT"	"0x00000000"	"[null]"	"10"	"Refuse to make the sacrifice."	"[null]"	"[null]"	"拒绝做出牺牲。"	"Refuser de faire le sacrifice."	"Negarse a hacer el sacrificio."	"RIFIUTA DI FARE IL SACRIFICIO"	"Kein Opfer erbringen."	"Отказаться от жертвы."	"Odmów złożenia ofiary."	"10"	"0x000000000000000000000000"	"PROG_AN3_CHOICE_1_TEXT"	"0x00000000"
"Progression/PROG_AN3_TEXT_GENERAL_0"	"0x00000000"	"[null]"	"10"	"MESSAGE[LF]FROM: Keeper of the Threshold (Anu)[LF]TO: Phoenix Project[LF][LF]I come bearing a message from the Voiceless Hierophant: ""Words do not matter. Everything written is ash, everything spoken is wind. But your actions show promise. Let the Rite of Hunger commence.""[LF][LF]Are you ready to make a sacrifice for our faith?[LF]"	"[null]"	"[null]"	"消息[LF]来自：殿门守护者（安努门徒）[LF]接收：凤凰计划[LF][LF]我带来了静默圣士的消息：“言辞无用。手写如灰，口说如风。行动之中，承诺自现。饥饿仪式，准备开始。”[LF][LF]你准备好为我们的信仰做出牺牲了吗？[LF]"	"MESSAGE[LF]DE : Gardien du Seuil (Anu)[LF]À : Projet Phoenix[LF][LF]Je viens vous apporter un message du Hiérophante silencieux : « Les mots n'ont aucune importance. Tout ce qui est écrit n'est que cendre, tout ce qui est dit n'est que vent. Mais vos actions sont prometteuses. Que le rite de la Faim commence. »[LF][LF]Êtes-vous prêts à faire un sacrifice pour notre foi ?"	"MENSAJE[LF]DE: Guardián del Umbral (Anu)[LF]PARA: Proyecto Fénix[LF][LF]Traigo un mensaje de parte del Hierofante Mudo: ""Las palabras no importan. Todo está escrito en ceniza, y a las palabras se las lleva el viento, pero vuestros actos prometen. Que comience el ritual del hambre"".[LF][LF]¿Estáis listos para sacrificaros por nuestra fe?"	"MESSAGGIO[LF]DA: Guardiano della Soglia (Anu)[LF]A: Progetto Phoenix[LF][LF]Reco un messaggio dello Ierofante muto: ""Le parole non sono importanti. Ogni cosa scritta diventa cenere, ogni frase pronunciata si perde nel vento. Ma le vostre azioni promettono bene. Che il Rito della fame abbia inizio"".[LF][LF]Siete pronti a compiere un sacrificio per la nostra fede?[LF]"	"NACHRICHT[LF]VON: Hüter der Schwelle (Anu)[LF]AN: Phoenix-Projekt[LF][LF]Ich komme mit einer Botschaft des Stimmlosen Hierophanten: ""Worte sind einerlei. Alles Geschriebene ist Asche, alles Gesprochene ist Wind. Aber eure Taten sind verheißungsvoll. Lasst den Ritus des Hungers beginnen.""[LF][LF]Seid ihr bereit, ein Opfer für unseren Glauben zu erbringen?"	"СООБЩЕНИЕ[LF]ОТПРАВИТЕЛЬ: Хранитель Врат (Ану)[LF]ПОЛУЧАТЕЛЬ: Проект Феникс[LF][LF]Я несу сообщение от Безмолвного Иерофанта: «Слова ничего не значат. Все написанное — пепел; сказанное — пустота. Но ваши действия говорят о многом. Да начнется Обряд Голодания».[LF][LF]Вы готовы принести жертву ради нашей веры?"	"WIADOMOŚĆ[LF]OD: Opiekun Progu (Akolici Anu)[LF]DO: Projekt Phoenix[LF][LF]Przynoszę wiadomość od Bezgłośnego Papieża: „Słowa nie mają znaczenia. Wszystko, co jest zapisane, to pył, a słowa wypowiedziane są jak wiatr. To nasze działania są obietnicą. Niech zacznie się Obrządek Głodu”.[LF][LF]Czy jesteście gotowy na poświęcenie w imię naszej wiary?[LF]"	"10"	"0x000000000000000000000000"	"PROG_AN3_TEXT_GENERAL_0"	"0x00000000"
"Progression/PROG_AN3_TITLE"	"0x00000000"	"[null]"	"10"	"The Third Initiation"	"[null]"	"[null]"	"第三次传教"	"La troisième initiation"	"La tercera iniciación"	"La terza iniziazione"	"Die dritte Initiation"	"Третье посвящение"	"Trzecia inicjacja"	"10"	"0x000000000000000000000000"	"PROG_AN3_TITLE"	"0x00000000"
"Progression/PROG_AN4_CHOICE_0_OUTCOME_GENERAL"	"0x00000000"	"[null]"	"10"	"MESSAGE[LF]FROM: Blind Legate (Anu)[LF]TO: Phoenix Project[LF][LF]The old world must die for the new to be born."	"[null]"	"[null]"	"消息[LF]来自：盲目使节（安努门徒）[LF]接收：凤凰计划[LF][LF]旧世界必须灭亡，新世界才能诞生。"	"MESSAGE[LF]DE : Légat aveugle (Anu)[LF]À : Projet Phoenix[LF][LF]L'ancien monde doit mourir pour que le nouveau puisse naître."	"MENSAJE[LF]DE: Legado Ciego (Anu)[LF]PARA: Proyecto Fénix[LF][LF]Para que pueda nacer un mundo nuevo, el antiguo debe morir."	"MESSAGGIO[LF]DA: Legato cieco (Anu)[LF]A: Progetto Phoenix[LF][LF]Il vecchio mondo deve perire per permettere al nuovo di nascere."	"NACHRICHT[LF]VON: Blinder Gesandter (Anu)[LF]AN: Phoenix-Projekt[LF][LF]Die alte Welt muss sterben, damit die neue geboren werden kann."	"СООБЩЕНИЕ[LF]ОТПРАВИТЕЛЬ: Слепой Легат (Ану)[LF]ПОЛУЧАТЕЛЬ: Проект Феникс[LF][LF]Старый мир должен исчезнуть во имя появления нового."	"WIADOMOŚĆ[LF]OD: Ślepy Legat (Akolici Anu)[LF]DO: Projekt Phoenix[LF][LF]Stary świat musi umrzeć, aby mógł narodzić się nowy."	"10"	"0x000000000000000000000000"	"PROG_AN4_CHOICE_0_OUTCOME_GENERAL"	"0x00000000"
"Progression/PROG_AN4_CHOICE_0_TEXT"	"0x00000000"	"[null]"	"10"	"Continue."	"[null]"	"[null]"	"继续。"	"Continuer."	"Continuar."	"CONTINUA"	"Weitermachen."	"Продолжить."	"Kontynuuj."	"10"	"0x000000000000000000000000"	"PROG_AN4_CHOICE_0_TEXT"	"0x00000000"
"Progression/PROG_AN4_FAIL_CHOICE_0_TEXT"	"0x00000000"	"[null]"	"10"	"We are not giving up."	"[null]"	"[null]"	"我们不会放弃。"	"Nous n'abandonnerons pas."	"No nos rendiremos."	"NON CI ARRENDEREMO"	"Wir geben nicht auf."	"Мы не сдадимся."	"Nie poddajemy się."	"10"	"0x000000000000000000000000"	"PROG_AN4_FAIL_CHOICE_0_TEXT"	"0x00000000"
"Progression/PROG_AN4_FAIL_TEXT_GENERAL_0"	"0x00000000"	"[null]"	"10"	"Our operatives met with overwhelming resistance at the site. Another attempt will have to be made at a later date."	"[null]"	"[null]"	"我们的特工遭到了激烈的反抗。我们必须过段时间再来。"	"Nos agents ont rencontré une résistance écrasante sur place. Vous devrez faire une nouvelle tentative ultérieurement."	"Nuestros operativos se han topado con una resistencia abrumadora. Tendremos que volver a intentarlo otro día."	"Una volta arrivati al sito, i nostri agenti hanno incontrato un'accanita resistenza. Ritenteremo in futuro."	"Unsere Soldaten sind vor Ort auf überwältigenden Widerstand gestoßen. Ein neuer Versuch wird zu einem späteren Zeitpunkt unternommen werden müssen."	"Наши оперативники столкнулись с ожесточенным сопротивлением. Позже следует предпринять еще одну попытку."	"Nasi operatorzy napotkali na zaciekły opór w tym miejscu. W późniejszym czasie trzeba będzie podjąć kolejną próbę."	"10"	"0x000000000000000000000000"	"PROG_AN4_FAIL_TEXT_GENERAL_0"	"0x00000000"
"Progression/PROG_AN4_FAIL_TITLE"	"0x00000000"	"[null]"	"10"	"The Fourth Initiation"	"[null]"	"[null]"	"第四次传教"	"La quatrième initiation"	"La cuarta iniciación"	"La quarta iniziazione"	"Die vierte Initiation"	"Четвертое посвящение"	"Czwarta inicjacja"	"10"	"0x000000000000000000000000"	"PROG_AN4_FAIL_TITLE"	"0x00000000"
"Progression/PROG_AN4_MISS_CHOICE_0_TEXT"	"0x00000000"	"[null]"	"10"	"START MISSION"	"[null]"	"[null]"	"开始任务"	"COMMENCER LA MISSION"	"EMPEZAR MISIÓN"	"AVVIA MISSIONE"	"MISSION STARTEN"	"НАЧАТЬ МИССИЮ"	"ROZPOCZNIJ MISJĘ"	"10"	"0x000000000000000000000000"	"PROG_AN4_MISS_CHOICE_0_TEXT"	"0x00000000"
"Progression/PROG_AN4_MISS_CHOICE_1_TEXT"	"0x00000000"	"[null]"	"10"	"CANCEL"	"[null]"	"[null]"	"取消"	"ANNULER"	"CANCELAR"	"ANNULLA"	"ABBRECHEN"	"ОТМЕНА"	"ANULUJ"	"10"	"0x000000000000000000000000"	"PROG_AN4_MISS_CHOICE_1_TEXT"	"0x00000000"
"Progression/PROG_AN4_MISS_SUMMARY"	"0x00000000"	"[null]"	"10"	"Eliminate a group of New Jericho soldiers occupying a sacred site."	"[null]"	"[null]"	"消灭占领圣地的新耶利哥士兵。"	"Éliminez un groupe de soldats de la Nouvelle-Jéricho qui occupent un site sacré."	"Eliminar al grupo de soldados de Nueva Jericó que está invadiendo un lugar sagrado."	"Elimina il gruppo di soldati di Nuova Gerico che ha occupato un luogo sacro."	"Eliminiert eine Gruppe von Neu-Jericho-Soldaten, die eine heilige Stätte besetzen."	"Уничтожьте группу солдат Нового Иерихона, занимающих священное место."	"Pozbądź się grupy żołnierzy Nowego Jerycha okupujących święte miejsce."	"10"	"0x000000000000000000000000"	"PROG_AN4_MISS_SUMMARY"	"0x00000000"
